x,y,z
2.6326,1.3414,28.2
2.5515,1.5636,28.2
2.4293,1.765,28.2
2.2536,1.9247,28.2
2.1245,2.1245,28.2
1.933,2.2633,28.2
1.7563,2.4173,28.2
1.5582,2.5427,28.2
1.3634,2.6758,28.2
1.1342,2.7381,28.2
0.9224,2.8389,28.2
0.6948,2.894,28.2
0.4696,2.9649,28.2
0.233,2.9602,28.2
0.0,2.9522,28.2
-0.2329,2.9596,28.2
-0.4695,2.9644,28.2
-0.7018,2.9233,28.2
-0.9135,2.8113,28.2
-1.1328,2.7348,28.2
-1.3574,2.664,28.2
-1.5523,2.5331,28.2
-1.7366,2.3903,28.2
-1.9508,2.2841,28.2
-2.0913,2.0913,28.2
-2.2668,1.936,28.2
-2.4259,1.7625,28.2
-2.5527,1.5643,28.2
-2.6696,1.3602,28.2
-2.7404,-2.947,28.2
-2.852,-2.948,28.2
-2.9028,-2.9963,28.2
-2.9195,-2.9862,28.2
-2.9989,-2.9791,28.2
-3.0066,-2.9966,28.2
-2.9559,-2.9741,28.2
-2.972,-2.9761,28.2
-2.9014,-2.9681,28.2
-2.8472,-2.9478,28.2
-2.728,-2.9772,28.2
-2.6571,-1.3539,28.2
-2.5408,-1.557,28.2
-2.3874,-1.7346,28.2
-2.2547,-1.9257,28.2
-2.1271,-2.1271,28.2
-1.9215,-2.2497,28.2
-1.758,-2.4196,28.2
-1.5654,-2.5546,28.2
-1.3484,-2.6464,28.2
-1.1508,-2.7784,28.2
-0.9132,-2.8105,28.2
-0.6968,-2.9022,28.2
-0.4644,-2.932,28.2
-0.2318,-2.9457,28.2
-0.0,-2.9543,28.2
0.2338,-2.9706,28.2
0.4692,-2.9621,28.2
0.7006,-2.9182,28.2
0.9121,-2.8073,28.2
1.1415,-2.7558,28.2
1.3555,-2.6603,28.2
1.5469,-2.5243,28.2
1.7547,-2.4151,28.2
1.923,-2.2516,28.2
2.1235,-2.1235,28.2
2.2529,-1.9242,28.2
2.3948,-1.7399,28.2
2.5542,-1.5652,28.2
2.6787,-1.3649,28.2
2.7322,-1.1317,28.2
2.8097,-0.9129,28.2
2.9153,-0.6999,28.2
2.9386,-0.4654,28.2
2.9743,-0.2341,28.2
2.9871,0.0,28.35
2.9455,0.2318,28.35
2.9686,0.4702,28.35
2.9132,0.6994,28.35
2.8302,0.9196,28.35
2.7565,1.1418,28.35
2.6266,1.3383,28.35
2.5574,1.5672,28.35
2.3903,1.7367,28.35
2.2533,1.9245,28.35
2.1189,2.1189,28.35
1.9207,2.2488,28.35
1.7388,2.3933,28.35
1.5508,2.5307,28.35
1.3585,2.6662,28.35
1.1469,2.7689,28.35
0.9267,2.8522,28.35
0.6897,2.8727,28.35
0.4679,2.9543,28.35
0.2343,2.9773,28.35
0.0,3.0016,28.35
-0.2321,2.9489,28.35
-0.4613,2.9125,28.35
-0.6951,2.8951,28.35
-0.9236,2.8425,28.35
-1.1292,2.726,28.35
-1.3471,2.6439,28.35
-1.5669,2.5569,28.35
-1.7482,2.4062,28.35
-1.9326,2.2627,28.35
-2.1043,2.1043,28.35
-2.2641,1.9337,28.35
-2.4084,1.7498,28.35
-2.5602,1.5689,28.35
-2.6726,1.3617,28.35
-2.7619,-2.9716,28.35
-2.8345,-2.9852,28.35
-2.9179,-2.952,28.35
-2.9246,-2.9829,28.35
-2.9651,-2.9726,28.35
-2.9578,-2.9844,28.35
-2.9518,-2.9582,28.35
-2.9174,-2.9953,28.35
-2.879,-2.9619,28.35
-2.8456,-2.956,28.35
-2.7722,-2.9689,28.35
-2.6702,-1.3605,28.35
-2.5496,-1.5624,28.35
-2.4194,-1.7578,28.35
-2.2712,-1.9398,28.35
-2.1156,-2.1156,28.35
-1.9264,-2.2556,28.35
-1.7343,-2.387,28.35
-1.5649,-2.5537,28.35
-1.3647,-2.6784,28.35
-1.1291,-2.7258,28.35
-0.9192,-2.8289,28.35
-0.6918,-2.8817,28.35
-0.4681,-2.9553,28.35
-0.2347,-2.9824,28.35
-0.0,-2.9678,28.35
0.2336,-2.9677,28.35
0.4657,-2.9402,28.35
0.7006,-2.9183,28.35
0.9238,-2.8432,28.35
1.1486,-2.7729,28.35
1.3644,-2.6778,28.35
1.5687,-2.5598,28.35
1.7548,-2.4152,28.35
1.9496,-2.2827,28.35
2.1171,-2.1171,28.35
2.2714,-1.94,28.35
2.3842,-1.7322,28.35
2.5308,-1.5509,28.35
2.6294,-1.3398,28.35
2.7547,-1.141,28.35
2.844,-0.9241,28.35
2.8934,-0.6946,28.35
2.933,-0.4645,28.35
2.9781,-0.2344,28.35
3.0535,0.0,28.5
3.0043,0.2364,28.5
2.9868,0.4731,28.5
2.9649,0.7118,28.5
2.8973,0.9414,28.5
2.8174,1.167,28.5
2.6945,1.3729,28.5
2.5661,1.5725,28.5
2.4397,1.7725,28.5
2.3154,1.9775,28.5
2.1309,2.1309,28.5
1.9806,2.319,28.5
1.7741,2.4418,28.5
1.5778,2.5747,28.5
1.3663,2.6814,28.5
1.1517,2.7806,28.5
0.9481,2.9179,28.5
0.7075,2.947,28.5
0.4782,3.0195,28.5
0.2366,3.0057,28.5
0.0,3.0152,28.5
-0.2386,3.0319,28.5
-0.4773,3.0138,28.5
-0.7065,2.9426,28.5
-0.948,2.9176,28.5
-1.1605,2.8018,28.5
-1.3805,2.7094,28.5
-1.5765,2.5726,28.5
-1.7944,2.4698,28.5
-1.9765,2.3142,28.5
-2.1372,2.1372,28.5
-2.2995,1.9639,28.5
-2.4463,1.7773,28.5
-2.5973,1.5916,28.5
-2.6971,1.3742,28.5
-2.8039,-2.9656,28.5
-2.888,-2.9569,28.5
-2.9295,-2.9929,28.5
-2.9799,-2.993,28.5
-3.0463,-2.9937,28.5
-3.0622,-2.9797,28.5
-3.0562,-2.9826,28.5
-3.017,-2.9741,28.5
-2.9812,-2.9814,28.5
-2.9102,-2.9591,28.5
-2.7919,-2.9528,28.5
-2.7136,-1.3826,28.5
-2.5792,-1.5806,28.5
-2.4676,-1.7928,28.5
-2.2983,-1.9629,28.5
-2.1625,-2.1625,28.5
-1.9876,-2.3271,28.5
-1.8011,-2.479,28.5
-1.5798,-2.578,28.5
-1.3859,-2.72,28.5
-1.1636,-2.8091,28.5
-0.9469,-2.9143,28.5
-0.7031,-2.9285,28.5
-0.4732,-2.9878,28.5
-0.2392,-3.0392,28.5
-0.0,-3.0285,28.5
0.2378,-3.0214,28.5
0.4783,-3.0199,28.5
0.706,-2.9405,28.5
0.9412,-2.8966,28.5
1.1703,-2.8254,28.5
1.383,-2.7143,28.5
1.5988,-2.6089,28.5
1.8012,-2.4791,28.5
1.9841,-2.3231,28.5
2.1424,-2.1424,28.5
2.3286,-1.9888,28.5
2.4783,-1.8006,28.5
2.6049,-1.5963,28.5
2.6913,-1.3713,28.5
2.8043,-1.1616,28.5
2.9058,-0.9441,28.5
2.9534,-0.7091,28.5
3.0093,-0.4766,28.5
3.0322,-0.2386,28.5
3.023,0.0,28.65
3.008,0.2367,28.65
3.0033,0.4757,28.65
2.9349,0.7046,28.65
2.8562,0.928,28.65
2.7808,1.1518,28.65
2.6913,1.3713,28.65
2.5673,1.5732,28.65
2.4626,1.7892,28.65
2.3167,1.9787,28.65
2.1535,2.1535,28.65
1.9597,2.2945,28.65
1.7793,2.449,28.65
1.5966,2.6054,28.65
1.366,2.681,28.65
1.1598,2.8,28.65
0.941,2.8961,28.65
0.7071,2.9451,28.65
0.4765,3.0082,28.65
0.2361,3.0,28.65
0.0,3.0033,28.65
-0.2381,3.0256,28.65
-0.4736,2.99,28.65
-0.7027,2.927,28.65
-0.9311,2.8656,28.65
-1.1602,2.8009,28.65
-1.376,2.7006,28.65
-1.5697,2.5615,28.65
-1.7857,2.4578,28.65
-1.9793,2.3174,28.65
-2.1518,2.1518,28.65
-2.3221,1.9833,28.65
-2.4622,1.7889,28.65
-2.5637,1.571,28.65
-2.7131,1.3824,28.65
-2.8198,-2.9641,28.65
-2.9002,-2.9672,28.65
-2.9262,-2.9697,28.65
-2.9803,-2.955,28.65
-3.0123,-2.9899,28.65
-3.0233,-2.9899,28.65
-3.0165,-2.9619,28.65
-2.9759,-2.971,28.65
-2.9349,-2.9541,28.65
-2.8803,-2.9843,28.65
-2.7925,-2.9521,28.65
-2.7188,-1.3853,28.65
-2.5959,-1.5908,28.65
-2.4368,-1.7704,28.65
-2.3068,-1.9702,28.65
-2.1324,-2.1324,28.65
-1.9826,-2.3213,28.65
-1.7811,-2.4514,28.65
-1.5761,-2.5719,28.65
-1.3735,-2.6956,28.65
-1.1681,-2.8201,28.65
-0.9425,-2.9007,28.65
-0.7039,-2.9318,28.65
-0.4729,-2.9858,28.65
-0.2353,-2.9895,28.65
-0.0,-3.0105,28.65
0.2376,-3.0194,28.65
0.4735,-2.9894,28.65
0.7088,-2.9526,28.65
0.9296,-2.861,28.65
1.1509,-2.7786,28.65
1.362,-2.6732,28.65
1.5877,-2.5909,28.65
1.7748,-2.4429,28.65
1.9643,-2.2999,28.65
2.1192,-2.1192,28.65
2.3038,-1.9676,28.65
2.4667,-1.7921,28.65
2.5942,-1.5897,28.65
2.7051,-1.3783,28.65
2.7957,-1.158,28.65
2.8867,-0.938,28.65
2.9423,-0.7064,28.65
2.9935,-0.4741,28.65
3.0376,-0.2391,28.65
3.0273,0.0,28.8
3.0161,0.2374,28.8
2.9565,0.4683,28.8
2.9255,0.7023,28.8
2.8702,0.9326,28.8
2.8065,1.1625,28.8
2.6672,1.359,28.8
2.5426,1.5581,28.8
2.4321,1.767,28.8
2.297,1.9619,28.8
2.1213,2.1213,28.8
1.9537,2.2874,28.8
1.7643,2.4284,28.8
1.5606,2.5467,28.8
1.3622,2.6735,28.8
1.1471,2.7693,28.8
0.9244,2.845,28.8
0.6964,2.9006,28.8
0.4744,2.995,28.8
0.2374,3.017,28.8
0.0,3.0082,28.8
-0.2378,3.0216,28.8
-0.4664,2.9444,28.8
-0.6957,2.8979,28.8
-0.9316,2.8672,28.8
-1.1564,2.7918,28.8
-1.3706,2.6899,28.8
-1.566,2.5555,28.8
-1.7607,2.4234,28.8
-1.9576,2.292,28.8
-2.1468,2.1468,28.8
-2.3063,1.9698,28.8
-2.4252,1.762,28.8
-2.5682,1.5738,28.8
-2.6911,1.3712,28.8
-2.7828,-2.9432,28.8
-2.8736,-2.9779,28.8
-2.9284,-2.9722,28.8
-2.9948,-2.9655,28.8
-2.9885,-2.9526,28.8
-3.0223,-2.9504,28.8
-3.0266,-2.9414,28.8
-2.9992,-2.979,28.8
-2.9482,-2.9968,28.8
-2.8397,-2.9481,28.8
-2.7597,-2.9518,28.8
-2.6742,-1.3626,28.8
-2.5621,-1.5701,28.8
-2.4581,-1.7859,28.8
-2.2745,-1.9426,28.8
-2.1135,-2.1135,28.8
-1.9718,-2.3087,28.8
-1.7787,-2.4482,28.8
-1.5882,-2.5917,28.8
-1.358,-2.6652,28.8
-1.1474,-2.7701,28.8
-0.9349,-2.8773,28.8
-0.7094,-2.9547,28.8
-0.4755,-3.0021,28.8
-0.2373,-3.0158,28.8
-0.0,-3.0361,28.8
0.2385,-3.0305,28.8
0.4739,-2.992,28.8
0.7029,-2.9279,28.8
0.9258,-2.8493,28.8
1.1586,-2.7972,28.8
1.3676,-2.684,28.8
1.5621,-2.5492,28.8
1.786,-2.4582,28.8
1.9484,-2.2813,28.8
2.1325,-2.1325,28.8
2.2727,-1.941,28.8
2.4203,-1.7584,28.8
2.5815,-1.5819,28.8
2.6646,-1.3577,28.8
2.8059,-1.1622,28.8
2.8416,-0.9233,28.8
2.907,-0.6979,28.8
2.9989,-0.475,28.8
3.0185,-0.2376,28.8
3.0287,0.0,28.95
3.0212,0.2378,28.95
2.9587,0.4686,28.95
2.954,0.7092,28.95
2.8555,0.9278,28.95
2.7912,1.1561,28.95
2.6786,1.3648,28.95
2.595,1.5902,28.95
2.4312,1.7664,28.95
2.2969,1.9617,28.95
2.1507,2.1507,28.95
1.9704,2.307,28.95
1.7766,2.4452,28.95
1.5658,2.5552,28.95
1.3813,2.711,28.95
1.1657,2.8143,28.95
0.9243,2.8446,28.95
0.7039,2.9318,28.95
0.4743,2.9944,28.95
0.239,3.0374,28.95
0.0,3.0472,28.95
-0.2385,3.0303,28.95
-0.4717,2.9779,28.95
-0.7088,2.9523,28.95
-0.9414,2.8974,28.95
-1.1601,2.8007,28.95
-1.3808,2.7101,28.95
-1.5863,2.5886,28.95
-1.7663,2.4311,28.95
-1.9636,2.2991,28.95
-2.126,2.126,28.95
-2.2988,1.9634,28.95
-2.4414,1.7738,28.95
-2.5835,1.5832,28.95
-2.6989,1.3752,28.95
-2.8156,-2.9695,28.95
-2.892,-2.9655,28.95
-2.9592,-2.9795,28.95
-2.9701,-2.9423,28.95
-2.9932,-2.9974,28.95
-3.0329,-2.988,28.95
-2.9984,-2.9404,28.95
-2.9701,-2.9539,28.95
-2.9459,-2.9959,28.95
-2.8565,-2.9738,28.95
-2.7847,-2.9939,28.95
-2.6783,-1.3646,28.95
-2.5738,-1.5772,28.95
-2.4471,-1.778,28.95
-2.3131,-1.9756,28.95
-2.1171,-2.1171,28.95
-1.9555,-2.2896,28.95
-1.7641,-2.428,28.95
-1.5633,-2.5511,28.95
-1.3794,-2.7073,28.95
-1.1638,-2.8096,28.95
-0.9385,-2.8885,28.95
-0.7074,-2.9464,28.95
-0.4746,-2.9966,28.95
-0.2392,-3.0388,28.95
-0.0,-3.013,28.95
0.2352,-2.9883,28.95
0.4763,-3.0072,28.95
0.6991,-2.912,28.95
0.941,-2.8962,28.95
1.1567,-2.7926,28.95
1.3687,-2.6861,28.95
1.5674,-2.5577,28.95
1.7787,-2.4482,28.95
1.9684,-2.3047,28.95
2.1206,-2.1206,28.95
2.2843,-1.951,28.95
2.4287,-1.7646,28.95
2.5755,-1.5783,28.95
2.7016,-1.3765,28.95
2.781,-1.1519,28.95
2.8646,-0.9308,28.95
2.9538,-0.7091,28.95
2.9598,-0.4688,28.95
3.0407,-0.2393,28.95
2.9601,0.0,29.1
2.9416,0.2315,29.1
2.9374,0.4652,29.1
2.8853,0.6927,29.1
2.8437,0.924,29.1
2.7521,1.14,29.1
2.6809,1.366,29.1
2.5297,1.5502,29.1
2.43,1.7655,29.1
2.2458,1.9181,29.1
2.0949,2.0949,29.1
1.9243,2.2531,29.1
1.7687,2.4344,29.1
1.5612,2.5477,29.1
1.3568,2.6629,29.1
1.1349,2.7398,29.1
0.9279,2.8559,29.1
0.6918,2.8815,29.1
0.4648,2.9346,29.1
0.232,2.9478,29.1
0.0,3.0042,29.1
-0.2315,2.941,29.1
-0.4639,2.929,29.1
-0.6937,2.8895,29.1
-0.9296,2.8609,29.1
-1.1412,2.7552,29.1
-1.3642,2.6774,29.1
-1.5571,2.5409,29.1
-1.7355,2.3887,29.1
-1.9165,2.244,29.1
-2.0872,2.0872,29.1
-2.282,1.9491,29.1
-2.3921,1.738,29.1
-2.5462,1.5603,29.1
-2.6728,1.3618,29.1
-2.738,-2.999,29.1
-2.8195,-2.9643,29.1
-2.8769,-2.9736,29.1
-2.9679,-2.9926,29.1
-2.9529,-2.9811,29.1
-3.0042,-2.9957,29.1
-2.9619,-2.9893,29.1
-2.9419,-2.9425,29.1
-2.9023,-2.9969,29.1
-2.8529,-2.9828,29.1
-2.7679,-2.9459,29.1
-2.6461,-1.3483,29.1
-2.5354,-1.5537,29.1
-2.4196,-1.758,29.1
-2.2572,-1.9279,29.1
-2.0962,-2.0962,29.1
-1.9178,-2.2455,29.1
-1.7472,-2.4048,29.1
-1.5699,-2.5619,29.1
-1.3526,-2.6547,29.1
-1.1467,-2.7683,29.1
-0.9275,-2.8544,29.1
-0.6916,-2.8807,29.1
-0.4627,-2.9214,29.1
-0.2347,-2.9818,29.1
-0.0,-2.9961,29.1
0.2359,-2.9974,29.1
0.4661,-2.9431,29.1
0.7023,-2.9255,29.1
0.9266,-2.8519,29.1
1.1442,-2.7622,29.1
1.3428,-2.6355,29.1
1.5618,-2.5485,29.1
1.7486,-2.4068,29.1
1.9292,-2.2589,29.1
2.0857,-2.0857,29.1
2.2497,-1.9214,29.1
2.411,-1.7517,29.1
2.5508,-1.5632,29.1
2.6367,-1.3435,29.1
2.7585,-1.1426,29.1
2.8231,-0.9173,29.1
2.9131,-0.6994,29.1
2.9202,-0.4625,29.1
2.9478,-0.232,29.1
2.93,0.0,29.25
2.9425,0.2316,29.25
2.9413,0.4659,29.25
2.8935,0.6947,29.25
2.8075,0.9122,29.25
2.7299,1.1308,29.25
2.6468,1.3486,29.25
2.527,1.5485,29.25
2.4103,1.7512,29.25
2.2708,1.9395,29.25
2.0831,2.0831,29.25
1.9255,2.2545,29.25
1.7371,2.391,29.25
1.5589,2.544,29.25
1.3288,2.608,29.25
1.1405,2.7535,29.25
0.9172,2.8229,29.25
0.6848,2.8524,29.25
0.4617,2.9148,29.25
0.2327,2.9568,29.25
0.0,2.9395,29.25
-0.23,2.9224,29.25
-0.4637,2.9278,29.25
-0.6861,2.8579,29.25
-0.9198,2.831,29.25
-1.1213,2.7071,29.25
-1.3295,2.6094,29.25
-1.5397,2.5125,29.25
-1.74,2.3949,29.25
-1.9332,2.2635,29.25
-2.0887,2.0887,29.25
-2.267,1.9362,29.25
-2.3727,1.7238,29.25
-2.5069,1.5362,29.25
-2.6395,1.3449,29.25
-2.7109,-2.9511,29.25
-2.808,-2.9894,29.25
-2.8552,-2.9756,29.25
-2.9376,-2.9932,29.25
-2.9586,-2.9766,29.25
-2.9826,-2.9853,29.25
-2.9451,-2.9528,29.25
-2.9292,-2.9682,29.25
-2.8783,-2.9995,29.25
-2.794,-2.9875,29.25
-2.7114,-2.9536,29.25
-2.6494,-1.3499,29.25
-2.5315,-1.5513,29.25
-2.4144,-1.7542,29.25
-2.2629,-1.9327,29.25
-2.0984,-2.0984,29.25
-1.9361,-2.2669,29.25
-1.7382,-2.3925,29.25
-1.5359,-2.5064,29.25
-1.332,-2.6143,29.25
-1.121,-2.7063,29.25
-0.9178,-2.8247,29.25
-0.688,-2.8658,29.25
-0.4635,-2.9267,29.25
-0.2307,-2.9316,29.25
-0.0,-2.9282,29.25
0.234,-2.9738,29.25
0.4581,-2.8923,29.25
0.684,-2.8489,29.25
0.9109,-2.8034,29.25
1.1228,-2.7107,29.25
1.3389,-2.6277,29.25
1.5428,-2.5177,29.25
1.7236,-2.3724,29.25
1.9228,-2.2513,29.25
2.0797,-2.0797,29.25
2.2408,-1.9138,29.25
2.3793,-1.7286,29.25
2.5008,-1.5325,29.25
2.6561,-1.3534,29.25
2.7421,-1.1358,29.25
2.8231,-0.9173,29.25
2.8757,-0.6904,29.25
2.9428,-0.4661,29.25
2.9366,-0.2311,29.25
2.9624,0.0,29.4
2.9635,0.2332,29.4
2.9278,0.4637,29.4
2.9159,0.7,29.4
2.8667,0.9314,29.4
2.783,1.1527,29.4
2.6532,1.3519,29.4
2.5234,1.5463,29.4
2.4133,1.7534,29.4
2.2758,1.9437,29.4
2.0996,2.0996,29.4
1.941,2.2726,29.4
1.7412,2.3966,29.4
1.5576,2.5418,29.4
1.3516,2.6527,29.4
1.1504,2.7774,29.4
0.9267,2.8521,29.4
0.6929,2.8863,29.4
0.4702,2.9688,29.4
0.2337,2.9689,29.4
0.0,2.9787,29.4
-0.2336,2.9678,29.4
-0.4654,2.9383,29.4
-0.6958,2.8984,29.4
-0.9173,2.823,29.4
-1.1439,2.7615,29.4
-1.3454,2.6406,29.4
-1.5469,2.5244,29.4
-1.7412,2.3966,29.4
-1.95,2.2832,29.4
-2.1285,2.1285,29.4
-2.2833,1.9501,29.4
-2.4037,1.7464,29.4
-2.5409,1.557,29.4
-2.6859,1.3685,29.4
-2.7591,-2.9688,29.4
-2.8369,-2.9863,29.4
-2.9198,-2.9499,29.4
-2.9388,-2.9671,29.4
-2.9592,-2.9965,29.4
-2.9794,-2.9418,29.4
-2.9571,-2.9411,29.4
-2.9392,-2.9845,29.4
-2.9044,-2.9686,29.4
-2.8441,-2.9568,29.4
-2.7493,-2.9861,29.4
-2.6535,-1.352,29.4
-2.529,-1.5498,29.4
-2.4288,-1.7646,29.4
-2.2889,-1.9549,29.4
-2.0928,-2.0928,29.4
-1.9231,-2.2516,29.4
-1.7452,-2.402,29.4
-1.5651,-2.554,29.4
-1.3513,-2.6521,29.4
-1.1421,-2.7572,29.4
-0.9262,-2.8506,29.4
-0.6921,-2.883,29.4
-0.4674,-2.9508,29.4
-0.2347,-2.9819,29.4
-0.0,-3.0113,29.4
0.2365,-3.0052,29.4
0.4707,-2.972,29.4
0.7017,-2.923,29.4
0.9192,-2.829,29.4
1.1453,-2.7649,29.4
1.3531,-2.6556,29.4
1.5607,-2.5469,29.4
1.7524,-2.4119,29.4
1.9596,-2.2944,29.4
2.1015,-2.1015,29.4
2.2756,-1.9435,29.4
2.4368,-1.7705,29.4
2.5409,-1.5571,29.4
2.6763,-1.3636,29.4
2.7861,-1.154,29.4
2.8521,-0.9267,29.4
2.9246,-0.7021,29.4
2.9316,-0.4643,29.4
3.0071,-0.2367,29.4
2.9762,0.0,29.55
2.9928,0.2355,29.55
2.9453,0.4665,29.55
2.9209,0.7012,29.55
2.8272,0.9186,29.55
2.7744,1.1492,29.55
2.6706,1.3608,29.55
2.5593,1.5684,29.55
2.3936,1.739,29.55
2.2762,1.9441,29.55
2.1102,2.1102,29.55
1.9261,2.2552,29.55
1.7443,2.4008,29.55
1.5609,2.5472,29.55
1.3448,2.6394,29.55
1.1412,2.7551,29.55
0.9285,2.8577,29.55
0.6993,2.9129,29.55
0.4686,2.9589,29.55
0.234,2.9732,29.55
0.0,2.9582,29.55
-0.2323,2.9515,29.55
-0.4625,2.9198,29.55
-0.7023,2.9251,29.55
-0.9149,2.8157,29.55
-1.1433,2.7601,29.55
-1.3625,2.674,29.55
-1.5632,2.551,29.55
-1.7619,2.425,29.55
-1.9359,2.2666,29.55
-2.0941,2.0941,29.55
-2.2561,1.9269,29.55
-2.3936,1.7391,29.55
-2.5538,1.5649,29.55
-2.6629,1.3568,29.55
-2.7752,-2.9751,29.55
-2.8619,-2.9412,29.55
-2.9206,-2.9592,29.55
-2.9197,-2.9829,29.55
-2.9974,-2.9726,29.55
-2.9743,-2.9643,29.55
-2.9755,-2.9792,29.55
-2.9483,-2.9631,29.55
-2.8999,-2.9635,29.55
-2.8546,-2.9611,29.55
-2.7607,-2.9696,29.55
-2.6659,-1.3583,29.55
-2.542,-1.5577,29.55
-2.434,-1.7684,29.55
-2.2737,-1.9419,29.55
-2.1083,-2.1083,29.55
-1.9544,-2.2884,29.55
-1.7422,-2.3979,29.55
-1.5687,-2.5598,29.55
-1.3398,-2.6295,29.55
-1.1449,-2.7641,29.55
-0.9263,-2.8508,29.55
-0.7005,-2.9177,29.55
-0.4707,-2.9716,29.55
-0.2323,-2.9511,29.55
-0.0,-2.994,29.55
0.2337,-2.9692,29.55
0.4631,-2.9239,29.55
0.6996,-2.9141,29.55
0.9235,-2.8422,29.55
1.1505,-2.7776,29.55
1.3446,-2.6389,29.55
1.551,-2.531,29.55
1.7512,-2.4103,29.55
1.9265,-2.2556,29.55
2.1117,-2.1117,29.55
2.2569,-1.9275,29.55
2.4064,-1.7483,29.55
2.5411,-1.5572,29.55
2.6632,-1.357,29.55
2.728,-1.13,29.55
2.8473,-0.9251,29.55
2.8824,-0.692,29.55
2.9233,-0.463,29.55
2.9737,-0.234,29.55
3.0098,0.0,29.7
2.9508,0.2322,29.7
2.9582,0.4685,29.7
2.8974,0.6956,29.7
2.8592,0.929,29.7
2.7454,1.1372,29.7
2.6481,1.3493,29.7
2.5445,1.5593,29.7
2.4349,1.7691,29.7
2.2636,1.9333,29.7
2.1033,2.1033,29.7
1.928,2.2574,29.7
1.7555,2.4163,29.7
1.5519,2.5324,29.7
1.3462,2.642,29.7
1.136,2.7425,29.7
0.9323,2.8693,29.7
0.6936,2.8891,29.7
0.4695,2.9644,29.7
0.2366,3.0065,29.7
0.0,2.9596,29.7
-0.2321,2.9487,29.7
-0.4638,2.9286,29.7
-0.7019,2.9235,29.7
-0.9253,2.8477,29.7
-1.1364,2.7436,29.7
-1.3524,2.6543,29.7
-1.5709,2.5635,29.7
-1.7665,2.4313,29.7
-1.9228,2.2513,29.7
-2.0917,2.0917,29.7
-2.2868,1.9531,29.7
-2.4085,1.7499,29.7
-2.5518,1.5638,29.7
-2.6744,1.3627,29.7
-2.7489,-2.9813,29.7
-2.8294,-2.9507,29.7
-2.9277,-2.994,29.7
-2.9706,-2.9685,29.7
-2.9933,-2.9904,29.7
-2.973,-2.9536,29.7
-2.9948,-2.985,29.7
-2.939,-2.9816,29.7
-2.8807,-2.9418,29.7
-2.8417,-2.9587,29.7
-2.7759,-2.9702,29.7
-2.6767,-1.3638,29.7
-2.5472,-1.5609,29.7
-2.4052,-1.7475,29.7
-2.2763,-1.9441,29.7
-2.0987,-2.0987,29.7
-1.9379,-2.269,29.7
-1.7485,-2.4066,29.7
-1.5455,-2.522,29.7
-1.3666,-2.6821,29.7
-1.1524,-2.7822,29.7
-0.926,-2.8501,29.7
-0.6926,-2.8849,29.7
-0.4658,-2.9411,29.7
-0.2328,-2.958,29.7
-0.0,-3.0124,29.7
0.2362,-3.0018,29.7
0.4711,-2.9743,29.7
0.6952,-2.8958,29.7
0.92,-2.8315,29.7
1.1516,-2.7802,29.7
1.3563,-2.6619,29.7
1.5491,-2.5279,29.7
1.749,-2.4073,29.7
1.9229,-2.2514,29.7
2.1122,-2.1122,29.7
2.2681,-1.9371,29.7
2.4292,-1.7649,29.7
2.5403,-1.5567,29.7
2.646,-1.3482,29.7
2.7856,-1.1538,29.7
2.8423,-0.9235,29.7
2.9283,-0.703,29.7
2.9413,-0.4659,29.7
2.9545,-0.2325,29.7
2.9866,0.0,29.85
2.99,0.2353,29.85
2.9529,0.4677,29.85
2.8675,0.6884,29.85
2.8265,0.9184,29.85
2.7243,1.1284,29.85
2.6385,1.3444,29.85
2.5078,1.5368,29.85
2.424,1.7612,29.85
2.2438,1.9164,29.85
2.0904,2.0904,29.85
1.9226,2.2511,29.85
1.7501,2.4089,29.85
1.5528,2.5339,29.85
1.3378,2.6256,29.85
1.1348,2.7396,29.85
0.9158,2.8184,29.85
0.6925,2.8843,29.85
0.465,2.9361,29.85
0.2333,2.9644,29.85
0.0,2.9743,29.85
-0.2335,2.9673,29.85
-0.4691,2.9618,29.85
-0.6971,2.9037,29.85
-0.9092,2.7981,29.85
-1.1257,2.7177,29.85
-1.358,2.6652,29.85
-1.5491,2.5279,29.85
-1.7509,2.4099,29.85
-1.9204,2.2485,29.85
-2.1113,2.1113,29.85
-2.268,1.9371,29.85
-2.4253,1.7621,29.85
-2.5468,1.5607,29.85
-2.6303,1.3402,29.85
-2.768,-2.9437,29.85
-2.8433,-2.9853,29.85
-2.9116,-2.947,29.85
-2.9519,-2.9602,29.85
-2.96,-2.9583,29.85
-2.9906,-2.9908,29.85
-2.9722,-2.9932,29.85
-2.918,-2.9436,29.85
-2.8701,-2.9454,29.85
-2.7996,-2.9877,29.85
-2.7209,-2.9403,29.85
-2.6205,-1.3352,29.85
-2.5133,-1.5402,29.85
-2.422,-1.7597,29.85
-2.2784,-1.9459,29.85
-2.1139,-2.1139,29.85
-1.9099,-2.2362,29.85
-1.7579,-2.4196,29.85
-1.5624,-2.5496,29.85
-1.3458,-2.6413,29.85
-1.1344,-2.7386,29.85
-0.9096,-2.7996,29.85
-0.6996,-2.914,29.85
-0.4662,-2.9437,29.85
-0.2324,-2.9531,29.85
-0.0,-2.9941,29.85
0.2332,-2.9628,29.85
0.4618,-2.9155,29.85
0.6994,-2.9134,29.85
0.9235,-2.8424,29.85
1.1438,-2.7614,29.85
1.3607,-2.6704,29.85
1.5418,-2.516,29.85
